latitude,longitude,elevation in feet,key saddle latitude,key saddle longitude,prominence in feet,isolation latitude,isolation longitude,isolation in km
-9.5908,-76.1717,12637,-9.5833,-76.1750,180,-9.5808,-76.1717,1.1061
-9.5875,-76.1475,11843,-9.5808,-76.1500,180,-9.5868,-76.1479,0.1000
-9.4658,-77.4525,16154,-9.4642,-77.4525,180,-9.4666,-77.4523,0.1000
-9.3517,-77.2642,15134,-9.3508,-77.2650,180,-9.3511,-77.2639,0.1000
-9.3283,-76.6283,13106,-9.3267,-76.6267,180,-9.3286,-76.6290,0.1000
-9.2000,-76.0117,2985,-9.2025,-76.0108,180,-9.2000,-76.0117,0.1000
-9.1808,-77.2442,14832,-9.1858,-77.2442,180,-9.1908,-77.2417,1.1396
-9.1675,-77.1067,14799,-9.1700,-77.1050,180,-9.1670,-77.1070,0.1000
-9.1617,-77.2325,14471,-9.1592,-77.2383,180,-9.1610,-77.2329,0.1000
-9.1358,-77.1208,14330,-9.1367,-77.1175,180,-9.1359,-77.1210,0.1000
-9.0858,-78.1150,4566,-9.0833,-78.1142,180,-9.0862,-78.1150,0.1000
-9.0350,-78.1533,4110,-9.0333,-78.1558,180,-9.0352,-78.1532,0.1000
-9.0142,-76.8433,13700,-9.0133,-76.8458,180,-9.0138,-76.8440,0.1000
-8.9425,-78.3208,3674,-8.9433,-78.3183,180,-8.9423,-78.3203,0.1000
-8.9242,-76.4408,9097,-8.9175,-76.4450,180,-8.9225,-76.4517,1.2056
-8.7350,-77.4842,12952,-8.7367,-77.4708,180,-8.7250,-77.4758,1.4366
-8.6275,-76.5217,6945,-8.6300,-76.5225,180,-8.6283,-76.5215,0.1000
-8.5075,-77.6283,13080,-8.5075,-77.6250,180,-8.5078,-77.6276,0.1000
-8.4625,-77.1342,14215,-8.4642,-77.1367,180,-8.4629,-77.1335,0.1000
-8.4525,-76.9883,12519,-8.4492,-76.9892,180,-8.4433,-76.9850,1.0781
-8.3542,-77.9225,14481,-8.3525,-77.9208,180,-8.3543,-77.9222,0.1000
-8.3358,-77.2700,14028,-8.3392,-77.2775,180,-8.3417,-77.2775,1.0481
-8.2875,-77.3325,13687,-8.2908,-77.3283,180,-8.2967,-77.3275,1.1534
-8.2375,-77.6292,13943,-8.2358,-77.6300,180,-8.2292,-77.6333,1.0296
-8.0900,-77.9508,14297,-8.0892,-77.9475,180,-8.0902,-77.9510,0.1000
-8.0833,-77.3708,14425,-8.0808,-77.3717,180,-8.0838,-77.3714,0.1000
-8.0400,-77.0842,12335,-8.0392,-77.0825,180,-8.0401,-77.0850,0.1000
-7.9933,-77.1383,12545,-7.9908,-77.1417,180,-7.9930,-77.1376,0.1000
-15.9925,-72.3192,9435,-15.9833,-72.3192,180,-15.9917,-72.3092,1.0750
-15.8958,-72.9600,5442,-15.8967,-72.9550,180,-15.8960,-72.9596,0.1000
-15.8842,-71.9808,14002,-15.8842,-71.9883,180,-15.8858,-71.9942,1.4390
-15.7508,-71.8633,18490,-15.7475,-71.8633,180,-15.7501,-71.8634,0.1000
-15.7317,-72.7733,13569,-15.7383,-72.7742,180,-15.7225,-72.7742,1.0185
-15.6708,-73.1267,9084,-15.6683,-73.1325,180,-15.6711,-73.1268,0.1000
-15.4592,-73.5225,11853,-15.4625,-73.5242,180,-15.4586,-73.5225,0.1000
-15.4558,-74.0592,10590,-15.4533,-74.0575,180,-15.4565,-74.0589,0.1000
-15.4108,-74.0225,10055,-15.4117,-74.0158,180,-15.4104,-74.0222,0.1000
-15.3775,-72.0292,15928,-15.3833,-72.0342,180,-15.3850,-72.0367,1.1562
-15.3508,-72.4217,14212,-15.3483,-72.4217,180,-15.3408,-72.4183,1.1629
-15.3500,-72.1833,17335,-15.3550,-72.1800,180,-15.3498,-72.1827,0.1000
-15.3475,-72.2800,16272,-15.3450,-72.2708,180,-15.3450,-72.2658,1.5460
-15.2950,-73.8408,12388,-15.2958,-73.8467,180,-15.3050,-73.8308,1.5421
-15.2908,-71.5967,15718,-15.2908,-71.5917,180,-15.2912,-71.5974,0.1000
-15.2608,-73.9083,12486,-15.2700,-73.9175,180,-15.2508,-73.9175,1.4816
-15.1808,-74.2708,7811,-15.1775,-74.2633,180,-15.1808,-74.2701,0.1000
-15.1800,-71.9708,15826,-15.1933,-71.9775,180,-15.1975,-71.9683,1.9550
-15.1175,-72.0942,15675,-15.0917,-72.1208,180,-15.1117,-72.0758,2.0736
-15.1158,-71.8350,16889,-15.1183,-71.8408,180,-15.1208,-71.8450,1.2095
-15.1083,-74.4192,6994,-15.1058,-74.4167,180,-15.1077,-74.4192,0.1000
-15.1067,-72.8475,14740,-15.1008,-72.8492,180,-15.0917,-72.8508,1.6977
-15.0875,-72.4158,15275,-15.0825,-72.4117,180,-15.0750,-72.4100,1.5184
-15.0567,-73.4042,15032,-15.0583,-73.4083,180,-15.0570,-73.4045,0.1000
-14.9708,-74.1033,11935,-14.9658,-74.1008,180,-14.9592,-74.0992,1.3666
-14.9075,-74.2983,12230,-14.9000,-74.2967,180,-14.8950,-74.3008,1.4091
-14.8975,-73.1375,15895,-14.8958,-73.1292,180,-14.8958,-73.1258,1.2688
-14.7642,-74.4967,12214,-14.7592,-74.4917,180,-14.7650,-74.4817,1.6175
-14.7133,-72.8900,16272,-14.7100,-72.8883,180,-14.7131,-72.8902,0.1000
-14.6850,-74.5092,12368,-14.6825,-74.5075,180,-14.6846,-74.5094,0.1000
-14.6717,-71.9775,13585,-14.6675,-71.9783,180,-14.6718,-71.9768,0.1000
-14.6642,-74.0517,13231,-14.6600,-74.0550,180,-14.6542,-74.0492,1.1390
-14.5842,-72.5308,16692,-14.5833,-72.5275,180,-14.5848,-72.5306,0.1000
-14.4817,-71.8575,13503,-14.4833,-71.8533,180,-14.4867,-71.8483,1.1319
-14.4692,-73.1192,15383,-14.4683,-73.1175,180,-14.4687,-73.1195,0.1000
-14.4625,-75.2675,3218,-14.4600,-75.2683,180,-14.4623,-75.2675,0.1000
-14.4442,-73.1558,14192,-14.4508,-73.1583,180,-14.4517,-73.1642,1.2235
-14.4117,-72.2950,15626,-14.4117,-72.2975,180,-14.4124,-72.2954,0.1000
-14.4033,-72.6967,15465,-14.3950,-72.6958,180,-14.3908,-72.7025,1.5198
-14.3458,-72.5067,14730,-14.3550,-72.5083,180,-14.3453,-72.5066,0.1000
-14.3367,-74.9917,8382,-14.3383,-74.9950,180,-14.3408,-75.0042,1.4250
-14.3350,-71.7367,14189,-14.3325,-71.7342,180,-14.3350,-71.7371,0.1000
-14.3325,-75.0783,5813,-14.3292,-75.0767,180,-14.3324,-75.0787,0.1000
-14.2867,-74.8183,11597,-14.2875,-74.8133,180,-14.2883,-74.8092,1.0068
-14.2275,-72.8167,14356,-14.2300,-72.8150,180,-14.2270,-72.8174,0.1000
-14.1833,-73.4125,14566,-14.1867,-73.4025,180,-14.1883,-73.3975,1.7110
-14.1558,-73.2433,14517,-14.1567,-73.2400,180,-14.1564,-73.2430,0.1000
-14.1158,-73.1058,12837,-14.1142,-73.1058,180,-14.1151,-73.1065,0.1000
-14.0692,-74.3742,14317,-14.0683,-74.3817,180,-14.0642,-74.3925,2.0557
-14.0658,-74.3417,14064,-14.0600,-74.3483,180,-14.0533,-74.3500,1.6500
-14.0342,-71.6275,15288,-14.0325,-71.6275,180,-14.0335,-71.6283,0.1000
-14.0283,-72.7617,15334,-14.0233,-72.7633,180,-14.0285,-72.7620,0.1000
-14.0225,-71.7450,11961,-14.0233,-71.7450,180,-14.0230,-71.7453,0.1000
-13.9717,-72.2717,13736,-13.9708,-72.2750,180,-13.9719,-72.2722,0.1000
-13.9675,-72.3375,15275,-13.9642,-72.3375,180,-13.9673,-72.3377,0.1000
-13.9658,-73.4958,13710,-13.9542,-73.4925,180,-13.9508,-73.4917,1.7196
-13.9583,-72.7775,15616,-13.9575,-72.7758,180,-13.9558,-72.7683,1.0276
-13.9500,-72.3358,15180,-13.9467,-72.3350,180,-13.9508,-72.3357,0.1000
-13.9442,-75.3967,10511,-13.9358,-75.3908,180,-13.9267,-75.3925,1.9878
-13.8742,-72.5692,15127,-13.8717,-72.5750,180,-13.8738,-72.5692,0.1000
-13.8725,-72.3442,15150,-13.8750,-72.3392,180,-13.8720,-72.3447,0.1000
-13.8550,-75.2150,11151,-13.8567,-75.2175,180,-13.8544,-75.2144,0.1000
-13.8342,-73.6575,13759,-13.8400,-73.6558,180,-13.8442,-73.6467,1.6116
-13.7925,-71.8317,11085,-13.7875,-71.8300,180,-13.7929,-71.8313,0.1000
-13.7850,-74.8292,14304,-13.7808,-74.8308,180,-13.7742,-74.8242,1.3152
-13.7842,-73.2725,14307,-13.7867,-73.2742,180,-13.7900,-73.2592,1.5802
-13.7742,-73.1167,14947,-13.7700,-73.1167,180,-13.7650,-73.1200,1.0763
-13.7667,-73.8025,11646,-13.7633,-73.8067,180,-13.7673,-73.8025,0.1000
-13.7533,-74.8850,14438,-13.7558,-74.8858,180,-13.7538,-74.8844,0.1000
-13.7400,-75.4058,10780,-13.7400,-75.4017,180,-13.7403,-75.4062,0.1000
-13.7300,-73.7033,10908,-13.7283,-73.7067,180,-13.7297,-73.7025,0.1000
-13.7233,-75.3667,12089,-13.7233,-75.3625,180,-13.7183,-75.3550,1.3777
-13.6825,-71.8000,14271,-13.6833,-71.8025,180,-13.6950,-71.7850,2.1320
-13.6458,-74.9133,13559,-13.6500,-74.9108,180,-13.6558,-74.9100,1.1634
-13.6383,-74.9242,12880,-13.6417,-74.9275,180,-13.6388,-74.9240,0.1000
-13.6092,-72.1617,14317,-13.6092,-72.1583,180,-13.6167,-72.1483,1.6643
-13.5792,-72.0175,13362,-13.5800,-72.0142,180,-13.5790,-72.0180,0.1000
-13.5592,-75.1717,14530,-13.5567,-75.1683,180,-13.5492,-75.1658,1.2738
-13.5542,-73.9892,13175,-13.5517,-73.9892,180,-13.5545,-73.9895,0.1000
-13.4842,-73.9983,14061,-13.4808,-73.9975,180,-13.4834,-73.9975,0.1000
-13.4592,-73.1558,6669,-13.4608,-73.1575,180,-13.4592,-73.1560,0.1000
-13.4458,-72.1650,11387,-13.4400,-72.1633,180,-13.4350,-72.1683,1.2517
-13.4358,-74.2325,12463,-13.4358,-74.2275,180,-13.4358,-74.2217,1.1731
-13.4183,-74.6483,16223,-13.4183,-74.6517,180,-13.4187,-74.6476,0.1000
-13.3867,-74.0017,13897,-13.3942,-74.0000,180,-13.4033,-73.9917,2.1381
-13.3817,-74.7125,16059,-13.3833,-74.7158,180,-13.3815,-74.7132,0.1000
-13.3667,-74.7833,15800,-13.3708,-74.7825,180,-13.3758,-74.7842,1.0182
-13.3608,-72.4733,15265,-13.3608,-72.4708,180,-13.3616,-72.4733,0.1000
-13.3192,-74.4792,13454,-13.3233,-74.4883,180,-13.3193,-74.4798,0.1000
-13.2900,-74.5100,14484,-13.2925,-74.5100,180,-13.2900,-74.5100,0.1000
-13.2892,-74.7483,16059,-13.2933,-74.7475,180,-13.2992,-74.7467,1.1210
-13.2858,-74.8925,15931,-13.2867,-74.8892,180,-13.2854,-74.8931,0.1000
-13.2275,-73.5542,14366,-13.2267,-73.5567,180,-13.2279,-73.5540,0.1000
-13.2250,-75.2525,15452,-13.2233,-75.2433,180,-13.2208,-75.2417,1.2614
-13.1742,-74.9542,16105,-13.1758,-74.9550,180,-13.1738,-74.9544,0.1000
-13.1583,-75.2583,15793,-13.1625,-75.2500,180,-13.1508,-75.2508,1.1617
-13.1308,-76.0358,6653,-13.1308,-76.0325,180,-13.1306,-76.0365,0.1000
-13.1308,-74.1675,9491,-13.1350,-74.1625,180,-13.1302,-74.1669,0.1000
-13.1192,-75.1008,16315,-13.1183,-75.1117,180,-13.1233,-75.1108,1.1782
-13.1025,-76.1350,5918,-13.1000,-76.1308,180,-13.1026,-76.1357,0.1000
-13.0525,-75.8183,14258,-13.0533,-75.8142,180,-13.0529,-75.8191,0.1000
-12.9483,-74.1242,14520,-12.9458,-74.1233,180,-12.9476,-74.1247,0.1000
-12.8925,-75.0717,16095,-12.8883,-75.0675,180,-12.8825,-75.0667,1.2319
-12.8783,-76.3292,2214,-12.8792,-76.3258,180,-12.8786,-76.3284,0.1000
-12.7958,-75.5067,15570,-12.7942,-75.5008,180,-12.7952,-75.5071,0.1000
-12.7875,-75.7150,15449,-12.7858,-75.7142,180,-12.7881,-75.7156,0.1000
-12.6517,-75.0517,15068,-12.6558,-75.0583,180,-12.6592,-75.0650,1.6691
-12.5242,-75.4642,15534,-12.5267,-75.4667,180,-12.5300,-75.4833,2.1807
-12.4675,-75.2233,13795,-12.4875,-75.2242,180,-12.4892,-75.2217,2.4038
-12.4625,-76.6083,2286,-12.4633,-76.6067,180,-12.4625,-76.6076,0.1000
-12.4592,-75.0683,14543,-12.4625,-75.0708,180,-12.4683,-75.0742,1.1960
-12.3825,-76.5083,5298,-12.3800,-76.5058,180,-12.3742,-76.4983,1.4250
-12.3683,-76.6925,2253,-12.3633,-76.6933,180,-12.3683,-76.6930,0.1000
-12.3333,-76.1550,11981,-12.3358,-76.1475,180,-12.3400,-76.1450,1.3141
-12.3083,-75.6008,16059,-12.3133,-75.5950,180,-12.3167,-75.5933,1.2310
-12.2675,-75.5242,15291,-12.2667,-75.5258,180,-12.2675,-75.5245,0.1000
-12.1792,-76.0783,15846,-12.1833,-76.0742,180,-12.1799,-76.0789,0.1000
-12.1683,-76.7642,2811,-12.1675,-76.7625,180,-12.1682,-76.7635,0.1000
-12.1142,-75.7583,16049,-12.1150,-75.7608,180,-12.1137,-75.7584,0.1000
-12.0492,-76.8317,3805,-12.0483,-76.8300,180,-12.0487,-76.8322,0.1000
-12.0058,-76.2867,15524,-12.0000,-76.2867,180,-12.0056,-76.2860,0.1000
-11.9150,-75.1550,15150,-11.9150,-75.1475,180,-11.9150,-75.1433,1.2709
-11.8875,-75.8033,14888,-11.8867,-75.8075,180,-11.8833,-75.8117,1.0181
-11.8108,-74.8583,13651,-11.8117,-74.8600,180,-11.8100,-74.8578,0.1000
-11.7525,-75.1750,15370,-11.7492,-75.1750,180,-11.7524,-75.1745,0.1000
-11.6517,-76.8250,7778,-11.6517,-76.8233,180,-11.6524,-76.8252,0.1000
-11.6475,-76.1917,16420,-11.6500,-76.1942,180,-11.6480,-76.1923,0.1000
-11.5833,-76.4900,15793,-11.5808,-76.4883,180,-11.5828,-76.4907,0.1000
-11.5000,-75.4250,15075,-11.5017,-75.4275,180,-11.5007,-75.4250,0.1000
-11.4942,-76.5083,16361,-11.4917,-76.5100,180,-11.4938,-76.5083,0.1000
-11.3983,-75.1808,9714,-11.3950,-75.1800,180,-11.3988,-75.1815,0.1000
-11.2983,-76.3475,15606,-11.3017,-76.3467,180,-11.2989,-76.3476,0.1000
-11.2875,-76.9917,6033,-11.2858,-76.9883,180,-11.2870,-76.9918,0.1000
-11.2258,-75.2600,9002,-11.2283,-75.2575,180,-11.2259,-75.2592,0.1000
-11.2250,-77.2125,3841,-11.2242,-77.2100,180,-11.2245,-77.2125,0.1000
-11.1392,-76.2958,15275,-11.1433,-76.2933,180,-11.1398,-76.2964,0.1000
-11.1275,-75.3067,5554,-11.1292,-75.3042,180,-11.1273,-75.3066,0.1000
-11.0808,-76.3075,15239,-11.0792,-76.3092,180,-11.0810,-76.3067,0.1000
-11.0208,-75.2583,5439,-11.0242,-75.2592,180,-11.0201,-75.2577,0.1000
-10.9883,-76.6417,16512,-10.9892,-76.6417,180,-10.9879,-76.6421,0.1000
-10.9808,-76.5867,16541,-10.9825,-76.5842,180,-10.9810,-76.5860,0.1000
-10.9633,-77.3392,6010,-10.9617,-77.3358,180,-10.9633,-77.3385,0.1000
-10.9258,-77.0692,11958,-10.9233,-77.0717,180,-10.9108,-77.0675,1.6692
-10.8150,-77.4233,3969,-10.8233,-77.4208,180,-10.8146,-77.4229,0.1000
-10.7892,-77.2200,14179,-10.7917,-77.2175,180,-10.7888,-77.2201,0.1000
-10.7750,-76.9433,15055,-10.7717,-76.9433,180,-10.7751,-76.9428,0.1000
-10.7542,-76.2317,14737,-10.7517,-76.2267,180,-10.7546,-76.2313,0.1000
-10.7292,-76.0183,14753,-10.7317,-76.0233,180,-10.7287,-76.0176,0.1000
-10.7183,-76.6517,16735,-10.7158,-76.6525,180,-10.7186,-76.6525,0.1000
-10.6342,-75.2867,8667,-10.6367,-75.2867,180,-10.6337,-75.2870,0.1000
-10.6233,-76.7075,16597,-10.6175,-76.7067,180,-10.6234,-76.7074,0.1000
-10.5983,-75.9692,14573,-10.5958,-75.9683,180,-10.5983,-75.9687,0.1000
-10.5867,-76.7875,15721,-10.5825,-76.7917,180,-10.5783,-76.7950,1.2342
-10.5817,-76.7442,15744,-10.5825,-76.7417,180,-10.5823,-76.7443,0.1000
-10.5558,-77.6733,2440,-10.5542,-77.6642,180,-10.5558,-77.6617,1.2768
-10.5308,-75.3183,8267,-10.5308,-75.3158,180,-10.5309,-75.3182,0.1000
-10.4175,-76.0808,14819,-10.4208,-76.0792,180,-10.4275,-76.0792,1.1211
-10.4158,-77.5933,7073,-10.4150,-77.5917,180,-10.4157,-77.5936,0.1000
-10.4075,-76.6725,15393,-10.4092,-76.6683,180,-10.4079,-76.6722,0.1000
-10.3908,-76.8942,17112,-10.3908,-76.8925,180,-10.3908,-76.8941,0.1000
-10.3908,-76.0350,15196,-10.3925,-76.0367,180,-10.3983,-76.0417,1.1046
-10.3883,-75.8350,12952,-10.3917,-75.8333,180,-10.3883,-75.8354,0.1000
-10.3825,-77.7175,2440,-10.3783,-77.7175,180,-10.3819,-77.7177,0.1000
-10.3708,-76.7192,15521,-10.3717,-76.7217,180,-10.3706,-76.7196,0.1000
-10.3458,-77.5575,7670,-10.3458,-77.5542,180,-10.3458,-77.5578,0.1000
-10.3233,-75.6992,10019,-10.3333,-75.7025,180,-10.3233,-75.6892,1.0952
-10.3208,-77.2583,16351,-10.3250,-77.2633,180,-10.3214,-77.2583,0.1000
-10.3142,-75.8242,11574,-10.3133,-75.8217,180,-10.3136,-75.8248,0.1000
-10.3050,-77.3775,15393,-10.3067,-77.3708,180,-10.3050,-77.3683,1.0048
-10.2983,-76.8333,15613,-10.2967,-76.8333,180,-10.2979,-76.8341,0.1000
-10.2350,-75.6800,10508,-10.2383,-75.6817,180,-10.2492,-75.6792,1.5696
-10.1942,-76.0008,14084,-10.1958,-76.0000,180,-10.1940,-76.0009,0.1000
-10.1000,-77.8258,4107,-10.0975,-77.8217,180,-10.1002,-77.8266,0.1000
-10.0558,-76.9083,15134,-10.0608,-76.9117,180,-10.0563,-76.9083,0.1000
-10.0400,-77.8792,3008,-10.0425,-77.8792,180,-10.0396,-77.8794,0.1000
-10.0333,-76.6042,13631,-10.0358,-76.6008,180,-10.0334,-76.6044,0.1000
-10.0158,-77.4700,15219,-10.0142,-77.4692,180,-10.0161,-77.4697,0.1000
-10.0117,-76.9183,14553,-10.0125,-76.9150,180,-10.0111,-76.9178,0.1000
-9.9708,-75.6692,9429,-9.9692,-75.6700,178,-9.9716,-75.6689,0.1000
-9.9075,-77.5458,14908,-9.9042,-77.5467,178,-9.9071,-77.5462,0.1000
-9.8625,-76.7267,13248,-9.8667,-76.7367,178,-9.8583,-76.7117,1.7085
-9.7908,-75.6392,8248,-9.7892,-75.6408,178,-9.7911,-75.6387,0.1000
-9.4175,-76.9933,13704,-9.4192,-76.9908,178,-9.4178,-76.9937,0.1000
-9.2092,-77.1258,14803,-9.2033,-77.1258,178,-9.2000,-77.1300,1.1124
-9.2050,-76.0283,2769,-9.2108,-76.0292,178,-9.2045,-76.0283,0.1000
-9.0842,-77.8608,13763,-9.0833,-77.8650,178,-9.0844,-77.8604,0.1000
-8.8058,-76.5358,11637,-8.8000,-76.5400,178,-8.8017,-76.5442,1.0261
-8.8042,-77.7625,16578,-8.8008,-77.7608,178,-8.8050,-77.7631,0.1000
-8.5617,-78.0583,10889,-8.5642,-78.0692,178,-8.5675,-78.0750,1.9448
-8.4800,-76.7033,11929,-8.4750,-76.7075,178,-8.4805,-76.7036,0.1000
-8.0917,-77.2042,11870,-8.0950,-77.2033,178,-8.0921,-77.2038,0.1000
-8.0075,-77.1633,12979,-8.0067,-77.1625,178,-8.0069,-77.1639,0.1000
-16.0017,-72.3467,7595,-16.0000,-72.3458,178,-16.0015,-72.3472,0.1000
-15.6917,-72.3708,16414,-15.6858,-72.3725,178,-15.6915,-72.3716,0.1000
-15.6050,-72.9858,12221,-15.6083,-72.9842,178,-15.6046,-72.9852,0.1000
-15.3833,-73.8850,12979,-15.3850,-73.8817,178,-15.3828,-73.8845,0.1000
-15.3008,-72.5492,16496,-15.2975,-72.5492,178,-15.2908,-72.5450,1.1937
-15.2017,-74.4017,7267,-15.2000,-74.3983,178,-15.2018,-74.4025,0.1000
-15.0592,-73.8750,11181,-15.0558,-73.8733,178,-15.0594,-73.8753,0.1000
-14.7892,-74.5217,11601,-14.7858,-74.5200,178,-14.7885,-74.5218,0.1000
-14.7883,-71.6108,14242,-14.7900,-71.6083,178,-14.7877,-71.6105,0.1000
-14.6125,-74.3083,12641,-14.6075,-74.3108,178,-14.6183,-74.3000,1.1058
-14.6042,-72.9558,14708,-14.6050,-72.9575,178,-14.6038,-72.9554,0.1000
-14.5558,-75.1508,2290,-14.5558,-75.1492,178,-14.5550,-75.1515,0.1000
-14.4525,-75.2833,3074,-14.4550,-75.2792,178,-14.4558,-75.2742,1.0548
-14.2925,-73.7092,14977,-14.2933,-73.7125,178,-14.3000,-73.7233,1.7392
-14.2083,-75.3767,6053,-14.2067,-75.3825,178,-14.2078,-75.3768,0.1000
-14.1783,-72.0742,11998,-14.1808,-72.0717,178,-14.1783,-72.0741,0.1000
-14.0633,-75.5417,5223,-14.0650,-75.5408,178,-14.0635,-75.5416,0.1000
-14.0467,-72.2667,14055,-14.0508,-72.2675,178,-14.0542,-72.2758,1.2912
-14.0392,-72.8233,16204,-14.0358,-72.8200,178,-14.0392,-72.8238,0.1000
-13.9808,-73.2525,13435,-13.9783,-73.2558,178,-13.9808,-73.2521,0.1000
-13.6950,-75.2075,13950,-13.6908,-75.2083,178,-13.6949,-75.2074,0.1000
-13.6508,-75.5108,11286,-13.6500,-75.5058,178,-13.6514,-75.5101,0.1000
-13.6450,-73.5933,12805,-13.6400,-73.5958,178,-13.6358,-73.5958,1.0497
-13.5867,-73.3000,12116,-13.5842,-73.3017,178,-13.5862,-73.2993,0.1000
-13.5483,-74.7925,12490,-13.5458,-74.7933,178,-13.5486,-74.7926,0.1000
-13.4525,-74.6567,15948,-13.4500,-74.6575,178,-13.4531,-74.6563,0.1000
-13.2208,-73.9608,14078,-13.2175,-73.9600,178,-13.2208,-73.9609,0.1000
-13.1308,-74.0108,13845,-13.1250,-74.0083,178,-13.1309,-74.0114,0.1000
-12.5492,-75.5050,15748,-12.5508,-75.5075,178,-12.5495,-75.5047,0.1000
-12.4708,-75.1208,14826,-12.4867,-75.1150,178,-12.4917,-75.1125,2.4760
-12.4142,-75.8075,15433,-12.4092,-75.7908,178,-12.3983,-75.8108,1.7887
-12.3475,-75.5825,15082,-12.3475,-75.5833,178,-12.3479,-75.5819,0.1000
-12.3367,-74.9108,13448,-12.3442,-74.9117,178,-12.3433,-74.9042,1.0347
-12.2775,-76.0900,15679,-12.2775,-76.0850,178,-12.2775,-76.0792,1.1777
-12.2275,-74.9233,9895,-12.2267,-74.9250,178,-12.2275,-74.9237,0.1000
-12.0667,-75.0033,14265,-12.0700,-75.0000,178,-12.0664,-75.0027,0.1000
-11.9025,-77.0042,2500,-11.9008,-77.0017,178,-11.9028,-77.0047,0.1000
-11.7192,-76.6708,12618,-11.7208,-76.6692,178,-11.7200,-76.6705,0.1000
-11.7092,-76.3200,16519,-11.7100,-76.3217,178,-11.7094,-76.3200,0.1000
-11.6542,-75.8983,14662,-11.6533,-75.9025,178,-11.6540,-75.8987,0.1000
-11.5833,-76.9392,5387,-11.5825,-76.9408,178,-11.5834,-76.9400,0.1000
-11.4083,-75.0350,13645,-11.4058,-75.0342,178,-11.4083,-75.0355,0.1000
-11.2467,-75.1917,11729,-11.2475,-75.1900,178,-11.2469,-75.1917,0.1000
-11.2350,-77.3233,1847,-11.2375,-77.3250,178,-11.2350,-77.3234,0.1000
-11.1083,-75.7150,15597,-11.1092,-75.7158,178,-11.1087,-75.7155,0.1000
-11.0733,-75.8192,14872,-11.0767,-75.8200,178,-11.0740,-75.8199,0.1000
-11.0192,-75.5633,12500,-11.0183,-75.5658,178,-11.0186,-75.5636,0.1000
-11.0100,-75.7625,13937,-11.0058,-75.7667,178,-10.9975,-75.7800,2.3605
-10.9333,-76.5150,16145,-10.9317,-76.5167,178,-10.9326,-76.5146,0.1000
-10.8617,-75.6667,12851,-10.8667,-75.6683,178,-10.8613,-75.6671,0.1000
-10.8117,-75.5908,12582,-10.8108,-75.5925,178,-10.8122,-75.5902,0.1000
-10.7675,-76.7042,16240,-10.7642,-76.7067,178,-10.7673,-76.7050,0.1000
-10.7042,-75.8317,13950,-10.7050,-75.8367,178,-10.7050,-75.8316,0.1000
-10.4467,-75.7475,13166,-10.4483,-75.7508,178,-10.4475,-75.7567,1.0085
-10.3833,-77.6000,6099,-10.3825,-77.5950,178,-10.3828,-77.5992,0.1000
-10.1400,-75.6392,9498,-10.1408,-75.6417,178,-10.1400,-75.6384,0.1000
-9.9917,-76.7108,13093,-9.9842,-76.7183,177,-9.9825,-76.7233,1.7054
-9.9867,-77.6508,11755,-9.9883,-77.6475,177,-9.9868,-77.6509,0.1000
-9.9775,-77.1333,15849,-9.9767,-77.1342,177,-9.9771,-77.1330,0.1000
-9.9775,-76.5750,13999,-9.9792,-76.5767,177,-9.9675,-76.5792,1.1970
-9.9725,-75.9750,12614,-9.9708,-75.9733,177,-9.9722,-75.9755,0.1000
-9.9542,-77.1167,15734,-9.9508,-77.1192,177,-9.9550,-77.1172,0.1000
-9.9275,-77.8192,6299,-9.9250,-77.8183,177,-9.9281,-77.8185,0.1000
-9.9175,-76.8408,14091,-9.9108,-76.8442,177,-9.9168,-76.8414,0.1000
-9.8933,-77.2450,16049,-9.8933,-77.2492,177,-9.8938,-77.2447,0.1000
-9.8892,-76.5075,13618,-9.8842,-76.5083,177,-9.8750,-76.5142,1.7294
-9.8275,-77.2692,16584,-9.8250,-77.2667,177,-9.8281,-77.2687,0.1000
-9.8067,-76.9583,14468,-9.8092,-76.9600,177,-9.8061,-76.9579,0.1000
-9.7942,-76.9950,14773,-9.7958,-76.9925,177,-9.8033,-76.9958,1.0179
-9.7517,-77.0083,14799,-9.7517,-77.0108,177,-9.7433,-77.0142,1.1221
-9.6992,-76.5975,14691,-9.6767,-76.6050,177,-9.6800,-76.5817,2.7414
-9.6225,-77.8817,7132,-9.6250,-77.8833,177,-9.6228,-77.8811,0.1000
-9.6183,-75.7217,9868,-9.6133,-75.7175,177,-9.6092,-75.7175,1.1123
-9.5550,-77.3017,17467,-9.5567,-77.3017,177,-9.5552,-77.3017,0.1000
-9.5475,-76.5475,15026,-9.5458,-76.5483,177,-9.5481,-76.5482,0.1000
-9.5267,-76.5500,14468,-9.5300,-76.5508,177,-9.5271,-76.5497,0.1000
-9.5233,-77.6333,15026,-9.5175,-77.6325,177,-9.5234,-77.6328,0.1000
-9.5217,-76.0283,6302,-9.5208,-76.0308,177,-9.5212,-76.0286,0.1000
-9.5192,-77.9167,5567,-9.5175,-77.9158,177,-9.5192,-77.9167,0.1000
-9.5150,-77.1125,13713,-9.5125,-77.1142,177,-9.5143,-77.1130,0.1000
-9.5067,-77.6792,15406,-9.5042,-77.6800,177,-9.5073,-77.6785,0.1000
-9.4917,-76.4350,14445,-9.4875,-76.4333,177,-9.4919,-76.4353,0.1000
-9.4842,-77.0358,13792,-9.4858,-77.0367,177,-9.4840,-77.0362,0.1000
